,id,pre_code
2971,1876015125,10
2972,1876339851,10
2973,1877019891,8
2974,1879556909,10
2975,1880443836,13
2976,1882348236,13
2977,1882398016,13
2978,1882502670,13
2979,1883761708,11
2980,1886508386,8
2981,1887633961,12
2982,1889641057,12
2983,1889944455,13
2984,1891836821,13
2985,1891836832,13
2986,1891836839,13
2987,1895529073,20
2988,1895529147,20
2989,1896069836,10
2990,1896249028,10
2991,1897598811,12
2992,1897674871,12
2993,1900025142,10
2994,1900025151,10
2995,1900025221,10
2996,1900025301,10
2997,1900025338,10
2998,1900025359,10
2999,1900227378,10
3000,1900227468,10
3001,1900227492,10
3002,1900228165,10
3003,1900228266,10
3004,1900228434,10
3005,1900623116,10
3006,1900638403,13
3007,1900670993,13
3008,1902340456,10
3009,1903249144,13
3010,1905079879,9
3011,1905125292,13
3012,1905156607,13
3013,1905173596,10
3014,1905674294,13
3015,1905729632,13
3016,1905729643,13
3017,1905799218,13
3018,1905850655,13
3019,1905894262,10
3020,1906781967,12
3021,1906807111,10
3022,1906811047,10
3023,1906811981,10
3024,1906815068,10
3025,1906816637,10
3026,1906819980,10
3027,1906821252,10
3028,1906822385,10
3029,1906847596,10
3030,1906849071,10
3031,1906874095,10
3032,1906876496,10
3033,1906878360,10
3034,1906879626,10
3035,1906880511,10
3036,1906880952,10
3037,1906883049,10
3038,1906883375,10
3039,1906883678,10
3040,1907714906,13
3041,1907714908,13
3042,1908586877,11
3043,1908594496,11
3044,1908597727,11
3045,1908599362,11
3046,1908601416,11
3047,1912410165,10
3048,1912410166,10
3049,1913552782,10
3050,1914214761,13
3051,1914972040,13
3052,1915256836,13
3053,1915256858,13
3054,1915256892,13
3055,1915309663,13
3056,1915309680,13
3057,1915309727,13
3058,1915424757,13
3059,1917977251,10
3060,1917977304,10
3061,1918480125,10
3062,1920918921,10
3063,1921934694,12
3064,1921935536,12
3065,1921936498,12
3066,1922699210,10
3067,1923164035,12
3068,1923675880,13
3069,1924367102,10
3070,1924367295,10
3071,1925566507,12
3072,1927560009,13
3073,1927560015,13
3074,1927560021,13
3075,1927560033,13
3076,1927698700,13
3077,1927698739,13
3078,1929746994,10
3079,1931518295,10
3080,1931733394,11
3081,1932287099,10
3082,1932287181,10
3083,1932318056,10
3084,1932967974,10
3085,1932968132,10
3086,1932968464,10
3087,1932968918,10
3088,1934437017,10
3089,1934437331,10
3090,1934439407,10
3091,1934469071,10
3092,1934469450,10
3093,1934469546,10
3094,1934469869,10
3095,1934470362,10
3096,1937152043,12
3097,1937420428,11
3098,1937420525,11
3099,1937961695,9
3100,1939866922,13
3101,1942513594,13
3102,1942540202,13
3103,1944568361,9
3104,1946056403,9
3105,1947062087,13
3106,1947062420,13
3107,1947663324,9
3108,1947663325,9
3109,1947663326,9
3110,1947663331,9
3111,1947663425,9
3112,1947663437,9
3113,1947941692,13
3114,1950368991,13
3115,1950369013,13
3116,1950369052,13
3117,1950369416,13
3118,1950369466,13
3119,1950369669,13
3120,1950369740,13
3121,1950369745,13
3122,1950369755,13
3123,1950369763,13
3124,1955334099,13
3125,1956874607,11
3126,1960758038,12
3127,1960852220,12
3128,1960852225,12
3129,1962536219,9
3130,1962536326,9
3131,1962536342,9
3132,1962536355,9
3133,1962536535,9
3134,1962536634,9
3135,1962536704,9
3136,1962536738,9
3137,1962556445,13
3138,1962556640,13
3139,1963939838,12
3140,1963997154,12
3141,1963997166,12
3142,1963997181,12
3143,1967032832,13
3144,1970906407,10
3145,1975891402,11
3146,1976720704,9
3147,1976720738,9
3148,1976720742,9
3149,1976720790,9
3150,1976720843,9
3151,1977639954,11
3152,1985695874,12
3153,1989016535,10
3154,1989016537,10
3155,1989757872,10
3156,1989757945,10
3157,1991872994,12
3158,1993608779,8
3159,1995010851,9
3160,1995011022,9
3161,1996550518,12
3162,1996717883,13
3163,1998824803,10
3164,1998824808,10
3165,1998824826,10
3166,1998953769,10
3167,1998953794,10
3168,1998953825,10
3169,1998953851,10
3170,2000013856,8
3171,2000308573,13
3172,2000796570,12
3173,2001349487,13
3174,2001387811,10
3175,2001387939,10
3176,2001387970,10
3177,2002673644,10
3178,2004311510,10
3179,2004311524,10
3180,2004788568,10
3181,2004986115,10
3182,2004986196,10
3183,2004986282,10
3184,2006195539,13
3185,2006195544,13
3186,2009793530,10
3187,2009793532,10
3188,2009793533,10
3189,2009793537,10
3190,2009793539,10
3191,2010623491,7
3192,2010642112,7
3193,2012009574,13
3194,2012921066,10
3195,2013138564,13
3196,2013138565,13
3197,2013151734,10
3198,2013655829,12
3199,2013655835,12
3200,2014921560,11
3201,2014921572,11
3202,2018393644,12
3203,2018563747,12
3204,2019611518,15
3205,2021371109,12
3206,2022350101,10
3207,2022350896,10
3208,2022351067,10
3209,2022351559,10
3210,2022922420,11
3211,2023129209,10
3212,2023129216,10
3213,2023129376,10
3214,2023129383,10
3215,2023129386,10
3216,2023407336,13
3217,2023989217,13
3218,2024916379,13
3219,2025300562,13
3220,2025300565,13
3221,2027305902,10
3222,2027306008,10
3223,2027330897,10
3224,2027363745,10
3225,2027410476,10
3226,2027410725,10
3227,2027474965,10
3228,2027474976,10
3229,2027502814,10
3230,2027998299,10
3231,2029198326,10
3232,2029619443,9
3233,2029619498,9
3234,2029619531,9
3235,2029619543,9
3236,2029813099,13
3237,2031548693,13
3238,2031916149,10
3239,2033075151,10
3240,2033075174,10
3241,2033075311,10
3242,2033199526,10
3243,2033199621,10
3244,2033199650,10
3245,2034338521,10
3246,2034338664,10
3247,2034338678,10
3248,2034465647,10
3249,2036074974,10
3250,2036118311,10
3251,2036534036,13
3252,2041750018,12
3253,2041750156,12
3254,2044188458,13
3255,2045666717,13
3256,2045666724,13
3257,2047418933,15
3258,2047419006,15
3259,2047419100,15
3260,2047419299,15
3261,2047448697,15
3262,2047448698,15
3263,2047448715,15
3264,2047448721,15
3265,2047448723,15
3266,2047448755,15
3267,2047553739,13
3268,2048964995,10
3269,2048965148,10
3270,2050604971,10
3271,2050605046,10
3272,2052367177,13
3273,2053903647,11
3274,2054377322,13
3275,2054401116,10
3276,2054401201,10
3277,2054401269,10
3278,2055323524,10
3279,2055323712,10
3280,2055324426,10
3281,2055324759,10
3282,2056812602,10
3283,2057201310,12
3284,2057891440,13
3285,2060858090,10
3286,2060858329,10
3287,2060868643,10
3288,2060868660,10
3289,2060868755,10
3290,2060868801,10
3291,2061516205,11
3292,2062758732,14
3293,2063246686,12
3294,2064032956,12
3295,2064827815,15
3296,2064888986,15
3297,2064907999,15
3298,2064990538,15
3299,2064992638,15
3300,2066743489,9
3301,2066743511,9
3302,2066743709,9
3303,2067777557,12
3304,2068035972,10
3305,2068277889,10
3306,2068277890,10
3307,2068277891,10
3308,2068277894,10
3309,2069220934,12
3310,2069221220,12
3311,2070897320,10
3312,2072244932,10
3313,2074552480,9
3314,2074852575,9
3315,2074852582,9
3316,2074852586,9
3317,2074852592,9
3318,2074852593,9
3319,2074852658,9
3320,2074852744,9
3321,2074852783,9
3322,2074852795,9
3323,2075332700,10
3324,2075333119,10
3325,2075333218,10
3326,2075333263,10
3327,2075333397,10
3328,2075333532,10
3329,2075333836,10
3330,2075333916,10
3331,2075396128,10
3332,2075396190,10
3333,2076183379,15
3334,2076183967,15
3335,2077011378,10
3336,2077011390,10
3337,2077011437,10
3338,2077011464,10
3339,2077011566,10
3340,2077011624,10
3341,2077011902,10
3342,2077011937,10
3343,2077121517,9
3344,2077121534,9
3345,2077121722,9
3346,2077121760,9
3347,2078830598,10
3348,2080698445,10
3349,2080703990,10
3350,2080705718,10
3351,2080705817,10
3352,2081294487,10
3353,2081741860,9
3354,2081756834,13
3355,2082283272,9
3356,2082755725,9
3357,2082755838,9
3358,2083207937,9
3359,2083209566,9
3360,2084619255,9
3361,2084620469,9
3362,2084630578,9
3363,2085194585,9
3364,2085196120,9
3365,2085410617,8
3366,2085761356,9
3367,2086014378,9
3368,2086014542,9
3369,2086014596,9
3370,2086479663,9
3371,2086484599,9
3372,2086637918,9
3373,2086654005,9
3374,2086662686,9
3375,2087036163,8
3376,2087036166,8
3377,2087036170,8
3378,2087036176,8
3379,2087036179,8
3380,2087036180,8
3381,2087036184,8
3382,2087036190,8
3383,2087036214,8
3384,2087036231,8
3385,2087036257,8
3386,2087036262,8
3387,2087036271,8
3388,2087036278,8
3389,2087036300,8
3390,2087036310,8
3391,2087036313,8
3392,2087036324,8
3393,2087036333,8
3394,2087036335,8
3395,2087120257,13
3396,2087120262,13
3397,2087120267,13
3398,2087120288,13
3399,2087120291,13
3400,2087284683,8
3401,2087290690,8
3402,2087956947,8
3403,2087971651,8
3404,2087973855,8
3405,2088000320,8
3406,2088052392,8
3407,2088226822,8
3408,2088226826,8
3409,2088226845,8
3410,2088226850,8
3411,2088226853,8
3412,2088226856,8
3413,2088241012,15
3414,2088298043,8
3415,2088478305,8
3416,2088480462,8
3417,2088482039,8
3418,2088487036,8
3419,2088492836,8
3420,2088492902,8
3421,2089369162,8
3422,2089371951,8
3423,2089450920,8
3424,2089451408,8
3425,2089451576,8
3426,2089459857,8
3427,2089837900,8
3428,2089838141,8
3429,2089838384,8
3430,2089844692,8
3431,2089957670,8
3432,2090034487,8
3433,2090040579,8
3434,2090047306,8
3435,2090060605,8
3436,2090098223,8
3437,2090887490,8
3438,2090891634,8
3439,2090894971,8
3440,2090895555,8
3441,2090895964,8
3442,2090897307,8
3443,2090898673,8
3444,2090902860,8
3445,2090904299,8
3446,2090905365,8
3447,2091092456,8
3448,2091106095,8
3449,2091108582,8
3450,2091109042,8
3451,2091109803,8
3452,2091110802,8
3453,2091402017,13
3454,2091738678,8
3455,2091834126,15
3456,2093711149,8
3457,2093711416,8
3458,2093854417,8
3459,2093854418,8
3460,2093854421,8
3461,2093854426,8
3462,2093854429,8
3463,2093854432,8
3464,2093854433,8
3465,2093854439,8
3466,2093854440,8
3467,2093854442,8
3468,2093854444,8
3469,2093854448,8
3470,2093854450,8
3471,2093854452,8
3472,2093854459,8
3473,2093854462,8
3474,2093854477,8
3475,2093854481,8
3476,2093854482,8
3477,2094314566,8
3478,2094314573,8
3479,2094363402,8
3480,2094363419,8
3481,2095133045,13
3482,2095738102,13
3483,2095738104,13
3484,2097888883,13
3485,2098974549,12
3486,2099074837,9
3487,2099074840,9
3488,2099074842,9
3489,2099074853,9
3490,2099074854,9
3491,2099081876,13
3492,2100086702,9
3493,2100086747,9
3494,2100087122,9
3495,2100673707,9
3496,2101763265,9
3497,2103001960,9
3498,2103001962,9
3499,2103002012,9
3500,2103002048,9
3501,2103002073,9
3502,2103534309,10
3503,2104848276,10
3504,2104935994,10
3505,2104935997,10
3506,2104936307,10
3507,2105415997,10
3508,2105416002,10
3509,2105416040,10
3510,2105416113,10
3511,2106452059,10
3512,2106452276,10
3513,2110016064,10
3514,2110132278,10
3515,2112179559,13
3516,2116690831,13
3517,2126649731,10
3518,2126649864,10
3519,2126649914,10
3520,2126650130,10
3521,2126958481,11
3522,2126958483,11
3523,2130813227,8
3524,2130813279,8
3525,2130813282,8
3526,2130813291,8
3527,2130813305,8
3528,2130813336,8
3529,2130813345,8
3530,2130813368,8
3531,2130813376,8
3532,2130813386,8
3533,2132228711,13
3534,2132499874,8
3535,2132499876,8
3536,2132499879,8
3537,2132499884,8
3538,2132499888,8
3539,2132499892,8
3540,2132499977,8
3541,2132499981,8
3542,2132499982,8
3543,2132499983,8
3544,2133157751,11
3545,2133157834,11
3546,2133885458,8
3547,2133885460,8
3548,2133885465,8
3549,2133885472,8
3550,2133885485,8
3551,2133885493,8
3552,2133885507,8
3553,2133885519,8
3554,2133885530,8
3555,2133885537,8
3556,2133885769,8
3557,2133885780,8
3558,2133885784,8
3559,2134365568,12
3560,2136777867,11
3561,2136777917,11
3562,2138379958,14
3563,2138567365,8
3564,2138567378,8
3565,2138567390,8
3566,2138567398,8
3567,2138567425,8
3568,2138567448,8
3569,2138567449,8
3570,2138567450,8
3571,2138567451,8
3572,2138567455,8
3573,2138567463,8
3574,2138567493,8
3575,2138567514,8
3576,2139472101,11
3577,2139796326,13
3578,2139796335,13
3579,2139796338,13
3580,2139796340,13
3581,2141992376,11
3582,2141992431,11
3583,2145130307,13
3584,2145130314,13
3585,2145130321,13
3586,2145130329,13
3587,2145130338,13
3588,2145130347,13
3589,2145130374,13
3590,2145130389,13
3591,2145130400,13
3592,2145130420,13
3593,2145130430,13
3594,2145130440,13
3595,2145130498,13
3596,2145130502,13
3597,2145130509,13
3598,2145130514,13
3599,2145130605,13
3600,2145295194,13
3601,2146059886,11
3602,2146059890,11
3603,2146059893,11
3604,2146059901,11
3605,2146059911,11
3606,2146059923,11
3607,2146059930,11
3608,2146060549,10
3609,2146839241,9
3610,2146839246,9
3611,2146839265,9
3612,2146839297,9
3613,2147427781,12
3614,2150492998,9
3615,2150493001,9
3616,2150493042,9
3617,2150595870,10
3618,2151186581,9
3619,2151414917,12
3620,2152582670,9
3621,2152582837,9
3622,2152582964,9
3623,2152583280,9
3624,2153954300,12
3625,2153982136,12
3626,2154223956,12
3627,2155245917,9
3628,2155245991,9
3629,2155246064,9
3630,2155246075,9
3631,2155583066,12
3632,2158270626,9
3633,2158270958,9
3634,2162588204,14
3635,2162862435,9
3636,2162862444,9
3637,2162862487,9
3638,2162862492,9
3639,2162862546,9
3640,2164598394,9
3641,2164598592,9
3642,2164599714,9
3643,2166408395,9
3644,2169889727,9
3645,2169889733,9
3646,2174217648,9
3647,2174848016,8
3648,2176135879,9
3649,2176136416,9
3650,2176136527,9
3651,2177726007,9
3652,2179176364,9
3653,2180201234,10
3654,2191596299,9
3655,2192589982,9
3656,2192589997,9
3657,2192590015,9
3658,2192590023,9
3659,2192590028,9
3660,2192590035,9
3661,2193347459,9
3662,2194382363,8
3663,2195621749,13
3664,2195621753,13
3665,2197460715,12
3666,2197575010,13
3667,2199772102,9
3668,2199860663,9
3669,2199860664,9
3670,2199860665,9
3671,2199860666,9
3672,2199860668,9
3673,2199860669,9
3674,2199860671,9
3675,2199860678,9
3676,2199860681,9
3677,2199860684,9
3678,2199860687,9
3679,2199860688,9
3680,2201030497,8
3681,2208368151,9
3682,2208368164,9
3683,2208368198,9
3684,2210056674,12
3685,2212673039,12
3686,2212673076,12
3687,2212673171,12
3688,2215237291,9
3689,2216041391,13
3690,2217318727,9
3691,2217319026,9
3692,2217319298,9
3693,2217320302,9
3694,2219466808,9
3695,2219466809,9
3696,2226622466,9
3697,2229555529,10
3698,2229555745,9
3699,2234147723,13
3700,2234987493,9
3701,2238148795,13
3702,2238400816,9
3703,2238713434,9
3704,2239509404,9
3705,2240083136,9
3706,2249418255,9
3707,2249418498,9
3708,2249873025,11
3709,2249873027,11
3710,2251399076,9
3711,2252991450,9
3712,2255786277,15
3713,2262041190,9
3714,2262041256,9
3715,2264565814,9
3716,2264566477,9
3717,2264566902,9
3718,2264567205,9
3719,2264949526,9
3720,2264949589,9
3721,2265472768,9
3722,2265472803,9
3723,2265472880,9
3724,2265472928,9
3725,2265472948,9
3726,2265473008,9
3727,2266011047,9
3728,2266011084,9
3729,2266059359,9
3730,2268518819,14
3731,2268518862,14
3732,2269734807,9
3733,2269734808,9
3734,2269734809,9
3735,2269734822,9
3736,2269734825,9
3737,2269734827,9
3738,2269734828,9
3739,2269734829,9
3740,2269734855,9
3741,2270101346,9
3742,2270824680,9
3743,2270824741,9
3744,2270824806,9
3745,2272801129,14
3746,2272918715,9
3747,2272918828,9
3748,2273596866,14
3749,2273604332,14
3750,2273604355,14
3751,2274047479,14
3752,2275221598,13
3753,2275475614,13
3754,2275475639,13
3755,2275475675,13
3756,2275475689,13
3757,2283278899,12
3758,2284466382,9
3759,2286466407,9
3760,2286785937,9
3761,2288036739,9
3762,2288036757,9
3763,2288693447,13
3764,2290566556,9
3765,2290566703,9
3766,2290566729,9
3767,2290662212,14
3768,2291014847,13
3769,2293574998,9
3770,2293575009,9
3771,2293575049,9
3772,2299030265,9
3773,2300370840,12
3774,2302251162,8
3775,2302251163,8
3776,2306677986,8
3777,2306677987,8
3778,2306677988,8
3779,2306677990,9
3780,2317234779,9
3781,2319749855,9
3782,2319749863,9
3783,2319749978,9
3784,2319749984,9
3785,2319749986,9
3786,2319749992,9
3787,2319750000,9
3788,2319750015,9
3789,2319750017,9
3790,2319750022,9
3791,2331295791,14
3792,2331399689,14
3793,2337166628,14
3794,2337166649,14
3795,2337173804,14
3796,2337173880,14
3797,2337831791,11
3798,2340776812,14
3799,2340883350,14
3800,2343906026,14
3801,2347282216,12
3802,2347295930,12
3803,2347375777,7
3804,2348746910,8
3805,2352161334,15
3806,2353352900,15
3807,2354073577,15
3808,2354103050,15
3809,2354159597,15
3810,2354165997,15
3811,2354171701,15
3812,2354172073,15
3813,2354204022,15
3814,2354204433,15
3815,2354204708,15
3816,2354206589,15
3817,2354210777,15
3818,2354224337,15
3819,2354225120,15
3820,2356008633,12
3821,2359543148,7
3822,2359605410,7
3823,2359605560,7
3824,2359610211,7
3825,2359630164,7
3826,2359630238,7
3827,2359635158,7
3828,2359683849,7
3829,2359686107,7
3830,2359691306,7
3831,2359749229,7
3832,2359749341,7
3833,2359755463,7
3834,2359765021,7
3835,2359795499,7
3836,2359797580,7
3837,2359802680,7
3838,2360780007,14
3839,2367305036,12
3840,2368144133,13
3841,2368148300,13
3842,2372403321,12
3843,2372403436,12
3844,2372403526,12
3845,2377767847,12
3846,2382036248,11
3847,2382806750,12
3848,2384091471,13
3849,2385614229,12
3850,2385614245,12
3851,2385639059,12
3852,2385639073,12
3853,2385639078,12
3854,2386524790,12
3855,2392843921,11
3856,2392843991,11
3857,2397420164,12
3858,2398353493,8
3859,2398353511,8
3860,2398353538,8
3861,2399126620,11
3862,2399485006,12
3863,2406680092,11
3864,2406680097,11
3865,2407034530,11
3866,2407034532,11
3867,2408164871,10
3868,2417594035,13
3869,2419567162,13
3870,2419981970,10
3871,2419982100,10
3872,2420817441,12
3873,2420817461,12
3874,2420817474,12
3875,2420817486,12
3876,2420843000,12
3877,2420871883,13
3878,2421832270,12
3879,2425245854,7
3880,2427390315,14
3881,2427422260,13
3882,2428943480,13
3883,2429680078,13
3884,2438495942,11
3885,2440005011,11
3886,2441078695,7
3887,2442452298,13
3888,2442452352,13
3889,2442452357,13
3890,2449114729,13
3891,2449114729,13
3892,2450253496,12
3893,2450435757,12
3894,2452960454,13
3895,2460003850,13
3896,2460075698,9
3897,2460075764,9
3898,2460075774,9
3899,2460075785,9
3900,2460075823,9
3901,2460075874,9
3902,2460186898,9
3903,2461099690,14
3904,2462978996,12
3905,2465097826,10
3906,2465098009,10
3907,2467338789,12
3908,2467338801,12
3909,2467338813,12
3910,2467338815,12
3911,2467338823,12
3912,2467338825,12
3913,2467338829,12
3914,2467338832,12
3915,2467338836,12
3916,2467338838,12
3917,2467338840,12
3918,2467338842,12
3919,2467338844,12
3920,2467338848,12
3921,2467338858,12
3922,2467338864,12
3923,2467338866,12
3924,2467338883,12
3925,2467338885,12
3926,2467338891,12
3927,2467338897,12
3928,2467338903,12
3929,2467338905,12
3930,2467338920,12
3931,2467339049,12
3932,2467339051,12
3933,2467339060,12
3934,2467642178,12
3935,2467642186,12
3936,2468989652,8
3937,2468989979,8
3938,2469478233,8
3939,2472061110,10
3940,2476790253,12
3941,2476790254,12
3942,2480230503,10
3943,2480273786,10
3944,2483312468,11
3945,2484853125,13
3946,2488992324,11
3947,2490524581,11
3948,2498374271,9
3949,2501244226,9
3950,2502499862,10
3951,2502499868,10
3952,2502499870,10
3953,2509390900,10
3954,2509390901,10
3955,2509390905,10
3956,2509390928,10
3957,2511256003,11
3958,2514821554,12
3959,2515854629,10
3960,2516170894,10
3961,2516170898,10
3962,2517049670,10
3963,2517049688,10
3964,2517910387,11
3965,2518305799,11
3966,2519223746,11
3967,2519339662,10
3968,2519588400,7
3969,2519740128,10
3970,2519947472,15
3971,2522150897,10
3972,2524264792,10
3973,2528550170,7
3974,2529009347,10
3975,2530367867,10
3976,2533470241,10
3977,2550873667,14
3978,2559143247,13
3979,2559434619,12
3980,2572624267,8
3981,2572624268,8
3982,2575978372,10
3983,2576356912,8
3984,2576360859,8
3985,2576857133,8
3986,2576857160,8
3987,2577506471,8
3988,2577678888,9
3989,2578033292,9
3990,2584725634,11
3991,2584964036,10
3992,2585985195,10
3993,2589125546,13
3994,2598229450,13
3995,2600704425,9
3996,2603043574,10
3997,2604227279,10
3998,2604227282,10
3999,2604227288,10
4000,2604227654,10
4001,2604380858,13
4002,2604613117,9
4003,2606201308,9
4004,2610495168,14
4005,2616878789,8
4006,2616878797,8
4007,2616885756,14
4008,2617314102,8
4009,2619591201,14
4010,2620152861,14
4011,2620152862,14
4012,2620152863,14
4013,2621755156,13
4014,2622208752,13
4015,2625801554,12
4016,2626886414,10
4017,2630631892,10
4018,2630631899,10
4019,2630631902,10
4020,2630631956,10
4021,2630631976,10
4022,2630631993,10
4023,2630632008,10
4024,2630632043,10
4025,2630827512,10
4026,2636521601,10
4027,2639180213,13
4028,2639180230,13
4029,2640997104,10
4030,2643058756,10
4031,2644002716,12
4032,2644095000,11
4033,2644095042,11
4034,2644095048,11
4035,2644095057,11
4036,2644781184,11
4037,2645036160,11
4038,2645036166,11
4039,2645036168,11
4040,2647289471,11
4041,2647289605,11
4042,2647353685,11
4043,2648075254,11
4044,2648075271,11
4045,2649634051,11
4046,2650130948,12
4047,2650131016,12
4048,2650131042,12
4049,2650131065,12
4050,2650131086,12
4051,2651213589,12
4052,2658666805,12
4053,2672501042,12
4054,2678030567,19
4055,2678030649,19
4056,2678126108,19
4057,2678305462,19
4058,2679422005,19
4059,2683914089,14
4060,2686744903,12
4061,2686744905,12
4062,2687077209,12
4063,2689157142,19
4064,2691088425,19
4065,2692611725,19
4066,2697832127,12
4067,2697832135,12
4068,2702345582,19
4069,2702437136,8
4070,2702442614,8
4071,2710524368,13
4072,2710524419,13
4073,2710524433,13
4074,2712218588,11
4075,2715687172,10
4076,2715687207,10
4077,2715687247,10
4078,2715790662,19
4079,2728214503,13
4080,2738564452,11
4081,2739054806,13
4082,2740225828,11
4083,2741485323,19
4084,2743931845,19
4085,2771623126,15
4086,2771623136,15
4087,2771756918,15
4088,2771812315,15
4089,2771812334,15
4090,2771812341,15
4091,2771865875,15
4092,2771865894,15
4093,2771976875,15
4094,2775256598,15
4095,2775979630,7
4096,2776164417,15
4097,2776212708,15
4098,2776347648,15
4099,2786750130,12
4100,2786750156,12
4101,2786955586,12
4102,2788042349,7
4103,2800753319,7
4104,2833479060,7
4105,2843294550,11
4106,2843614079,11
4107,2848071734,9
4108,2852181006,7
4109,2857262282,11
4110,2859202003,13
4111,2862072520,7
4112,2862464185,13
4113,2862470403,13
4114,2866261112,13
4115,2866261122,13
4116,2867827469,7
4117,2867827472,7
4118,2868112286,13
4119,2868112293,13
4120,2868426338,13
4121,2868869732,13
4122,2869567999,7
4123,2872342373,11
4124,2874845398,13
4125,2874845827,13
4126,2874845840,13
4127,2879711540,11
4128,2879804086,11
4129,2879804170,11
4130,2879804183,11
4131,2880017892,13
4132,2880017893,13
4133,2882261012,11
4134,2882840244,11
4135,2883669274,13
4136,2884533856,11
4137,2885436371,13
4138,2885754514,11
4139,2885754810,11
4140,2885754816,11
4141,2887730592,11
4142,2893296278,7
4143,2895597593,11
4144,2895597917,11
4145,2906632274,11
4146,2906632306,11
4147,2909157248,11
4148,2909485173,13
4149,2909485292,13
4150,2909485437,13
4151,2910154256,13
4152,2911713277,11
4153,2913723814,11
4154,2921437370,7
4155,2923690895,11
4156,2923690930,11
4157,2923690980,11
4158,2925460523,12
4159,2926897338,13
4160,2926897379,13
4161,2926897383,13
4162,2929660324,13
4163,2932240005,11
4164,2932240062,11
4165,2938708434,11
4166,2940022936,11
4167,2940022937,11
4168,2956007316,13
4169,2970991604,15
4170,2971023590,15
4171,2971023690,15
4172,2971023699,15
4173,2971031480,15
4174,2971031481,15
4175,2971031498,15
4176,2971031524,15
4177,2971031527,15
4178,2973055955,13
4179,2995528971,10
4180,3002380634,7
4181,3037203402,10
4182,3037203405,10
4183,3037203416,10
4184,3039622388,10
4185,3051686105,11
4186,3058962128,19
4187,3058962129,19
4188,3058962131,19
4189,3064308240,19
4190,3064377929,19
4191,3088845186,10
4192,3093407750,9
4193,3093901413,10
4194,3100212694,12
4195,3100212699,12
4196,3100212715,12
4197,3100212716,12
4198,3100212717,12
4199,3100212737,12
4200,3100212760,12
4201,3100212779,12
4202,3100212795,12
4203,3100212808,12
4204,3100212826,12
4205,3100212828,12
4206,3100212849,12
4207,3100212852,12
4208,3100212855,12
4209,3103399704,10
4210,3105000678,10
4211,3106667291,13
4212,3109373908,15
4213,3109374158,15
4214,3109374190,15
4215,3109374210,15
4216,3110229623,15
4217,3110229867,15
4218,3110229901,15
4219,3110229941,15
4220,3110442180,15
4221,3110442257,15
4222,3110442356,15
4223,3110914759,15
4224,3110955550,9
4225,3112648904,10
4226,3112648914,10
4227,3112648925,10
4228,3115625431,15
4229,3116570829,15
4230,3117546825,15
4231,3118272317,15
4232,3118349669,15
4233,3118368907,15
4234,3119449337,15
4235,3119449446,15
4236,3119449478,15
4237,3122141395,15
4238,3123381213,7
4239,3123381217,7
4240,3123608085,7
4241,3123621336,7
4242,3125215470,7
4243,3125215518,7
4244,3125330425,7
4245,3125330457,7
4246,3125330477,7
4247,3125330499,7
4248,3125349297,7
4249,3125349326,7
4250,3125370177,7
4251,3125370178,7
4252,3125370179,7
4253,3125370181,7
4254,3125390744,7
4255,3125390745,7
4256,3127112465,7
4257,3127112466,7
4258,3127112472,7
4259,3127453988,7
4260,3127453994,7
4261,3127453995,7
4262,3127454009,7
4263,3127461104,7
4264,3127461330,7
4265,3127530572,7
4266,3127530593,7
4267,3127551165,7
4268,3127551388,7
4269,3127551431,7
4270,3127841203,7
4271,3127848309,7
4272,3127848317,7
4273,3128617930,10
4274,3129177057,7
4275,3129179137,7
4276,3129295550,7
4277,3129331725,7
4278,3129335329,7
4279,3129348935,7
4280,3130290624,7
4281,3130979950,7
4282,3130993193,7
4283,3131080321,7
4284,3131097168,7
4285,3131115980,7
4286,3131116003,7
4287,3131117125,7
4288,3131117263,7
4289,3131117264,7
4290,3131202838,7
4291,3131207096,7
4292,3132996219,7
4293,3133021358,7
4294,3133024366,7
4295,3133044151,7
4296,3133044304,7
4297,3133060124,7
4298,3133154474,7
4299,3133154508,7
4300,3133155084,7
4301,3134924876,11
4302,3135816188,12
4303,3135937731,12
4304,3135943518,12
4305,3138253359,9
4306,3138285981,12
4307,3138285982,12
4308,3139305149,9
4309,3139305168,9
4310,3139310461,9
4311,3139912570,9
4312,3143598714,9
4313,3146420985,8
4314,3151692086,10
4315,3153853241,8
4316,3153853243,8
4317,3153854870,8
4318,3166787915,10
4319,3172347572,10
4320,3182652722,19
4321,3182720272,12
4322,3183966596,10
4323,3187760897,11
4324,3187760901,11
4325,3188371566,12
4326,3188609633,8
4327,3188823408,12
4328,3188985001,8
4329,3189059820,8
4330,3189064836,8
4331,3189065218,8
4332,3189093264,8
4333,3189103056,9
4334,3189103057,9
4335,3189126359,8
4336,3190912487,11
4337,3190914024,11
4338,3190914163,11
4339,3190917005,11
4340,3190917591,11
4341,3195476319,14
4342,3195476538,14
4343,3195476579,14
4344,3195573550,9
4345,3198827812,11
4346,3198903412,14
4347,3198903416,14
4348,3198962241,14
4349,3198962245,14
4350,3202729759,8
4351,3202735677,8
4352,3202735704,8
4353,3202735728,8
4354,3202735865,8
4355,3202735884,8
4356,3202735886,8
4357,3202735902,8
4358,3202735906,8
4359,3202735908,8
4360,3202735912,8
4361,3202927038,13
4362,3205997273,11
4363,3205997276,11
4364,3206003449,14
4365,3206004777,14
4366,3209137437,14
4367,3218776597,7
4368,3221190677,10
4369,3231001797,10
